from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14527126,14534359
11260,11260,4,0,14527127,14534361
11260,11260,4,0,14527128,14534362
11260,11260,4,0,14527129,14534363
11260,11260,4,0,14527130,14534364
11260,11260,4,0,14527131,14534365
11260,11260,4,0,14527132,14534366
11260,11260,4,0,14527133,14534367
11260,11260,4,0,14527134,14534368
11260,11260,4,0,14527135,14534369
11260,11260,4,0,14527136,14534370
11260,11260,4,0,14527137,14534371
11260,11260,4,0,14527138,14534372
11260,11260,4,0,14527139,14534373
11260,11260,4,0,14527140,14534374
11260,11260,4,0,14527141,14534375
11260,11260,4,0,14527142,14534293
11260,11260,4,0,14527143,14534294
11260,11260,4,0,14527144,14534295
11260,11260,4,0,14527145,14534296
11260,11260,4,0,14527146,14534300
11260,11260,4,0,14527147,14534301
11260,11260,4,0,14527148,14534323
11260,11260,4,0,14527149,14534303
11260,11260,4,0,14527150,14534304
11260,11260,4,0,14527151,14534305
11260,11260,4,0,14527152,14534306
11260,11260,4,0,14527153,14534307
11260,11260,4,0,14527154,14534327
11260,11260,4,0,14527155,14534328
11260,11260,4,0,14527156,14534329
11260,11260,4,0,14527157,14534330
11260,11260,4,0,14527158,14534331
11260,11260,4,0,14527159,14534332
11260,11260,4,0,14527160,14534333
11260,11260,4,0,14527161,14534334
11260,11260,4,0,14527162,14534309
11260,11260,4,0,14527162,14534335
11260,11260,4,0,14527163,14534310
11260,11260,4,0,14527163,14534336
11260,11260,4,0,14527164,14534311
11260,11260,4,0,14527164,14534337
11260,11260,4,0,14527165,14534312
11260,11260,4,0,14527165,14534338
11260,11260,4,0,14527166,14534314
11260,11260,4,0,14527166,14534340
11260,11260,4,0,14527167,14534315
11260,11260,4,0,14527167,14534341
11260,11260,4,0,14527168,14534316
11260,11260,4,0,14527168,14534342
11260,11260,4,0,14527169,14534313
11260,11260,4,0,14527169,14534339
11260,11260,4,0,14527170,14534343
11260,11260,4,0,14527170,14534360
11260,11260,4,0,14527171,14534317
11260,11260,4,0,14527171,14534344
11260,11260,4,0,14527172,14534318
11260,11260,4,0,14527172,14534345
11260,11260,4,0,14527173,14534302
11260,11260,4,0,14527174,14534319
11260,11260,4,0,14527174,14534346
11260,11260,4,0,14527175,14534320
11260,11260,4,0,14527175,14534347
11260,11260,4,0,14527176,14534321
11260,11260,4,0,14527177,14534322
11260,11260,4,0,14527178,14534324
11260,11260,4,0,14527179,14534325
11260,11260,4,0,14527180,14534326
11260,11260,4,0,14527181,14534297
11260,11260,4,0,14527182,14534298
11260,11260,4,0,14527183,14534348
11260,11260,4,0,14527184,14534349
11260,11260,4,0,14527256,14534493
11260,11260,4,0,14527257,14534494
11260,11260,4,0,14527258,14534495
11260,11260,4,0,14527259,14534496
11260,11260,4,0,14527260,14534497
11260,11260,4,0,14527261,14534498
11260,11260,4,0,14527262,14534499
11260,11260,4,0,14527263,14534500
11260,11260,4,0,14527264,14534501
11260,11260,4,0,14527265,14534502
11260,11260,4,0,14527266,14534503
11260,11260,4,0,14527267,14534504
11260,11260,4,0,14527268,14534505
11260,11260,4,0,14527278,14534486
11260,11260,4,0,14527297,14534470
11260,11260,4,0,14527298,14534471
11260,11260,4,0,14527299,14534472
11260,11260,4,0,14527300,14534473
11260,11260,4,0,14527301,14534474
11260,11260,4,0,14527302,14534475
11260,11260,4,0,14527303,14534476
11260,11260,4,0,14527304,14534477
11260,11260,4,0,14527305,14534478
11260,11260,4,0,14527306,14534479
11260,11260,4,0,14527307,14534480
11260,11260,4,0,14527308,14534481
11260,11260,4,0,14527309,14534482
11260,11260,4,0,14527310,14534483
11260,11260,4,0,14527311,14534484
11260,11260,4,0,14527312,14534485
11260,11260,4,0,14527314,14534487
11260,11260,4,0,14527321,14534488
11260,11260,4,0,14527322,14534489
11260,11260,4,0,14527323,14534490
11260,11260,4,0,14527324,14534491
11260,11260,4,0,14527325,14534492
11260,11260,4,0,14527396,14534629
11260,11260,4,0,14527397,14534628
11260,11260,4,0,14527398,14534630
11260,11260,4,0,14527399,14534631
11260,11260,4,0,14527400,14534639
11260,11260,4,0,14527413,14607311
11260,11260,4,0,14527414,14534623
11260,11260,4,0,14527415,14534624
11260,11260,4,0,14527416,14534625
11260,11260,4,0,14527417,14534626
11260,11260,4,0,14527418,14534618
11260,11260,4,0,14527419,14534627
11260,11260,4,0,14527420,14534632
11260,11260,4,0,14527421,14534633
11260,11260,4,0,14527422,14534634
11260,11260,4,0,14527423,14534635
11260,11260,4,0,14527424,14534648
11260,11260,4,0,14527425,14534636
11260,11260,4,0,14527426,14534638
11260,11260,4,0,14527427,14534637
11260,11260,4,0,14527428,14534640
11260,11260,4,0,14527429,14534641
11260,11260,4,0,14527430,14534649
11260,11260,4,0,14527431,14534642
11260,11260,4,0,14527432,14534643
11260,11260,4,0,14527433,14534644
11260,11260,4,0,14527434,14534645
11260,11260,4,0,14527435,14534646
11260,11260,4,0,14527436,14534647
11260,11260,4,0,14527437,14534610
11260,11260,4,0,14527438,14534650
11260,11260,4,0,14527439,14534651
11260,11260,4,0,14527440,14534652
11260,11260,4,0,14527441,14534653
11260,11260,4,0,14527442,14534654
11260,11260,4,0,14527443,14534655
11260,11260,4,0,14527444,14534656
11260,11260,4,0,14527445,14534657
11260,11260,4,0,14527446,14534658
11260,11260,4,0,14527447,14534659
11260,11260,4,0,14607039,14607125
11260,11260,4,0,14607040,14607126
11260,11260,4,0,14607041,14607127
11260,11260,4,0,14607042,14607128
11260,11260,4,0,14607043,14607129
11260,11260,4,0,14607044,14607130
11260,11260,4,0,14607045,14607131
11260,11260,4,0,14607046,14607132
11260,11260,4,0,14607047,14607133
11260,11260,4,0,14607048,14607134
11260,11260,4,0,14607049,14607135
11260,11260,4,0,14607050,14607136
11260,11260,4,0,14607051,14607137
11260,11260,4,0,14607052,14607138
11260,11260,4,0,14607053,14607139
11260,11260,4,0,14607054,14607140
11260,11260,4,0,14607055,14607141
11260,11260,4,0,14607056,14607142
11260,11260,4,0,14607057,14607143
11260,11260,4,0,14607058,14607144
11260,11260,4,0,14607059,14607145
11260,11260,4,0,14607060,14607146
11260,11260,4,0,14607061,14607147
11260,11260,4,0,14607062,14607148
11260,11260,4,0,14607063,14607149
11260,11260,4,0,14607064,14607150
11260,11260,4,0,14607065,14607151
11260,11260,4,0,14607066,14607152
11260,11260,4,0,14607067,14607153
11260,11260,4,0,14607068,14607154
11260,11260,4,0,14607069,14607155
11260,11260,4,0,14607070,14607156
11260,11260,4,0,14607071,14607157
11260,11260,4,0,14607072,14607158
11260,11260,4,0,14607073,14607159
11260,11260,4,0,14607074,14607160
11260,11260,4,0,14607075,14607161
11260,11260,4,0,14607076,14607162
11260,11260,4,0,14607077,14607163
11260,11260,4,0,14607078,14607164
11260,11260,4,0,14607079,14607165
11260,11260,4,0,14607080,14607166
11260,11260,4,0,14607081,14607167
11260,11260,4,0,14607212,14607279
11260,11260,4,0,14607213,14607280
11260,11260,4,0,14607214,14607281
11260,11260,4,0,14607215,14607282
11260,11260,4,0,14607216,14607283
11260,11260,4,0,14607217,14607284
11260,11260,4,0,14607218,14607285
11260,11260,4,0,14607219,14607286
11260,11260,4,0,14607220,14607287
11260,11260,4,0,14607221,14607288
11260,11260,4,0,14607222,14607289
11260,11260,4,0,14607223,14607290
11260,11260,4,0,14607224,14607291
11260,11260,4,0,14607225,14607292
11260,11260,4,0,14607226,14607293
11260,11260,4,0,14607227,14607294
11260,11260,4,0,14607228,14607295
11260,11260,4,0,14607229,14607296
11260,11260,4,0,14607230,14607297
11260,11260,4,0,14607231,14607298
11260,11260,4,0,14607232,14607299
11260,11260,4,0,14607234,14607300
11260,11260,4,0,14607235,14607301
11260,11260,4,0,14607236,14607302
11260,11260,4,0,14607237,14607303
11260,11260,4,0,14607238,14607304
11260,11260,4,0,14607239,14607305
11260,11260,4,0,14607240,14607306
11260,11260,4,0,14607241,14607307
11260,11260,4,0,14607242,14607308
11260,11260,4,0,14607243,14607309
11260,11260,4,0,14607244,14607310
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11763,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11763,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11763,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11763,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11387,2,480,,
11292,13007,2,300,,
11292,13077,2,300,,
11293,13007,2,300,,
11293,13077,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,13007,2,300,,
11388,13077,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14537917,14537886
11392,11392,4,0,14537918,14537883
11392,11392,4,0,14537919,14537875
11392,11392,4,0,14537920,14537893
11392,11392,4,0,14537921,14537872
11392,11392,4,0,14537922,14537884
11392,11392,4,0,14537923,14537881
11392,11392,4,0,14537924,14537882
11392,11392,4,0,14537925,14537867
11392,11392,4,0,14537926,14537874
11392,11392,4,0,14537927,14537856
11392,11392,4,0,14537928,14537864
11392,11392,4,0,14537929,14537869
11392,11392,4,0,14537930,14537880
11392,11392,4,0,14537931,14537854
11392,11392,4,0,14537932,14537857
11392,11392,4,0,14537933,14537891
11392,11392,4,0,14537934,14537858
11392,11392,4,0,14537935,14537892
11392,11392,4,0,14537936,14537873
11392,11392,4,0,14537937,14537855
11392,11392,4,0,14537938,14537878
11392,11392,4,0,14537939,14537876
11392,11392,4,0,14537940,14537862
11392,11392,4,0,14537941,14537885
11392,11392,4,0,14537942,14537895
11392,11392,4,0,14537943,14537897
11392,11392,4,0,14537944,14537896
11392,11392,4,0,14537945,14537870
11392,11392,4,0,14537946,14537898
11392,11392,4,0,14537947,14537894
11392,11392,4,0,14537948,14537865
11392,11392,4,0,14537949,14537889
11392,11392,4,0,14537950,14537888
11392,11392,4,0,14537951,14537868
11392,11392,4,0,14537952,14537899
11392,11392,4,0,14537953,14537871
11392,11392,4,0,14537954,14537863
11392,11392,4,0,14537955,14537860
11392,11392,4,0,14537956,14537859
11392,11392,4,0,14537957,14537861
11392,11392,4,0,14537958,14537879
11392,11392,4,0,14537959,14537852
11392,11392,4,0,14537960,14537853
11392,11392,4,0,14537961,14537887
11392,11392,4,0,14537962,14537866
11392,11392,4,0,14537963,14537877
11392,11392,4,0,14537964,14537890
11392,11392,4,0,14537965,14537900
11392,11392,4,0,14537966,14537901
11392,11392,4,0,14537967,14537902
11392,11392,4,0,14537975,14537911
11392,11392,4,0,14537976,14537912
11392,11392,4,0,14537977,14537913
11392,11392,4,0,14537978,14537914
11392,11392,4,0,14537979,14537915
11392,11392,4,0,14538016,14537981
11392,11392,4,0,14538017,14537986
11392,11392,4,0,14538018,14538001
11392,11392,4,0,14538019,14537999
11392,11392,4,0,14538020,14537991
11392,11392,4,0,14538021,14538000
11392,11392,4,0,14538022,14537994
11392,11392,4,0,14538023,14537995
11392,11392,4,0,14538024,14537996
11392,11392,4,0,14538025,14537987
11392,11392,4,0,14538026,14538004
11392,11392,4,0,14538027,14537989
11392,11392,4,0,14538028,14537984
11392,11392,4,0,14538029,14538003
11392,11392,4,0,14538030,14537985
11392,11392,4,0,14538031,14538010
11392,11392,4,0,14538032,14537980
11392,11392,4,0,14538033,14537982
11392,11392,4,0,14538034,14538002
11392,11392,4,0,14538035,14537983
11392,11392,4,0,14538036,14537992
11392,11392,4,0,14538037,14537993
11392,11392,4,0,14538038,14538005
11392,11392,4,0,14538039,14538006
11392,11392,4,0,14538040,14537990
11392,11392,4,0,14538041,14537997
11392,11392,4,0,14538042,14538008
11392,11392,4,0,14538043,14538009
11392,11392,4,0,14538044,14537988
11392,11392,4,0,14538045,14538007
11392,11392,4,0,14538046,14537998
11392,11392,4,0,14538047,14538011
11392,11392,4,0,14538048,14538013
11392,11392,4,0,14538049,14538014
11392,11392,4,0,14538050,14538015
11392,11392,4,0,14538083,14538057
11392,11392,4,0,14538084,14538068
11392,11392,4,0,14538085,14538058
11392,11392,4,0,14538086,14538069
11392,11392,4,0,14538087,14538059
11392,11392,4,0,14538088,14538060
11392,11392,4,0,14538089,14538061
11392,11392,4,0,14538090,14538062
11392,11392,4,0,14538091,14538063
11392,11392,4,0,14538092,14538051
11392,11392,4,0,14538093,14538064
11392,11392,4,0,14538094,14538065
11392,11392,4,0,14538095,14538066
11392,11392,4,0,14538096,14538067
11392,11392,4,0,14538097,14538072
11392,11392,4,0,14538098,14538073
11392,11392,4,0,14538099,14538070
11392,11392,4,0,14538100,14538071
11392,11392,4,0,14538101,14538074
11392,11392,4,0,14538102,14538052
11392,11392,4,0,14538103,14538053
11392,11392,4,0,14538104,14538054
11392,11392,4,0,14538105,14538055
11392,11392,4,0,14538106,14538056
11392,11392,4,0,14538107,14538075
11392,11392,4,0,14538108,14538076
11392,11392,4,0,14538109,14538077
11392,11392,4,0,14538110,14538078
11392,11392,4,0,14538111,14538079
11392,11392,4,0,14538112,14538081
11392,11392,4,0,14538113,14538082
11392,11392,4,0,14538114,14538080
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,10436,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,14573184,14573288
11434,11434,4,0,14573185,14573289
11434,11434,4,0,14573186,14573290
11434,11434,4,0,14573187,14573291
11434,11434,4,0,14573188,14573292
11434,11434,4,0,14573189,14573293
11434,11434,4,0,14573190,14573294
11434,11434,4,0,14573191,14573295
11434,11434,4,0,14573192,14573296
11434,11434,4,0,14573193,14573297
11434,11434,4,0,14573194,14573298
11434,11434,4,0,14573195,14573299
11434,11434,4,0,14573196,14573300
11434,11434,4,0,14573197,14573301
11434,11434,4,0,14573198,14573302
11434,11434,4,0,14573199,14573303
11434,11434,4,0,14573200,14573304
11434,11434,4,0,14573201,14573305
11434,11434,4,0,14573202,14573306
11434,11434,4,0,14573203,14573307
11434,11434,4,0,14573204,14573308
11434,11434,4,0,14573205,14573309
11434,11434,4,0,14573206,14573310
11434,11434,4,0,14573207,14573311
11434,11434,4,0,14573208,14573312
11434,11434,4,0,14573209,14573313
11434,11434,4,0,14573210,14573314
11434,11434,4,0,14573211,14573315
11434,11434,4,0,14573231,14573344
11434,11434,4,0,14573232,14573345
11434,11434,4,0,14573233,14573346
11434,11434,4,0,14573234,14573347
11434,11434,4,0,14573235,14573348
11434,11434,4,0,14573236,14573349
11434,11434,4,0,14573237,14573350
11434,11434,4,0,14573238,14573351
11434,11434,4,0,14573239,14573352
11434,11434,4,0,14573240,14573353
11434,11434,4,0,14573241,14573354
11434,11434,4,0,14573242,14573355
11434,11434,4,0,14573243,14573356
11434,11434,4,0,14573244,14573357
11434,11434,4,0,14573245,14573358
11434,11434,4,0,14573246,14573359
11434,11434,4,0,14573247,14573360
11434,11434,4,0,14573248,14573361
11434,11434,4,0,14573249,14573362
11434,11434,4,0,14573269,14573382
11434,11434,4,0,14573270,14573383
11434,11434,4,0,14573271,14573384
11434,11434,4,0,14573272,14573385
11434,11434,4,0,14573273,14573386
11434,11434,4,0,14573274,14573387
11434,11434,4,0,14573275,14573388
11434,11434,4,0,14573276,14573389
11434,11434,4,0,14573277,14573390
11434,11434,4,0,14573278,14573391
11434,11434,4,0,14573279,14573392
11434,11434,4,0,14573280,14573393
11434,11434,4,0,14573281,14573394
11434,11434,4,0,14573282,14573395
11434,11434,4,0,14573283,14573396
11434,11434,4,0,14573284,14573397
11434,11434,4,0,14573285,14573398
11434,11434,4,0,14573286,14573399
11434,11434,4,0,14573287,14573400
11434,11434,4,0,14573316,14573156
11434,11434,4,0,14573317,14573157
11434,11434,4,0,14573318,14573158
11434,11434,4,0,14573319,14573159
11434,11434,4,0,14573320,14573160
11434,11434,4,0,14573321,14573161
11434,11434,4,0,14573322,14573162
11434,11434,4,0,14573323,14573163
11434,11434,4,0,14573324,14573164
11434,11434,4,0,14573325,14573165
11434,11434,4,0,14573326,14573166
11434,11434,4,0,14573327,14573167
11434,11434,4,0,14573328,14573168
11434,11434,4,0,14573329,14573169
11434,11434,4,0,14573330,14573170
11434,11434,4,0,14573331,14573171
11434,11434,4,0,14573332,14573172
11434,11434,4,0,14573333,14573173
11434,11434,4,0,14573334,14573174
11434,11434,4,0,14573335,14573175
11434,11434,4,0,14573336,14573176
11434,11434,4,0,14573337,14573177
11434,11434,4,0,14573338,14573178
11434,11434,4,0,14573339,14573179
11434,11434,4,0,14573340,14573180
11434,11434,4,0,14573341,14573181
11434,11434,4,0,14573342,14573182
11434,11434,4,0,14573343,14573183
11434,11434,4,0,14573363,14573212
11434,11434,4,0,14573364,14573213
11434,11434,4,0,14573365,14573214
11434,11434,4,0,14573366,14573215
11434,11434,4,0,14573367,14573216
11434,11434,4,0,14573368,14573217
11434,11434,4,0,14573369,14573218
11434,11434,4,0,14573370,14573219
11434,11434,4,0,14573371,14573220
11434,11434,4,0,14573372,14573221
11434,11434,4,0,14573373,14573222
11434,11434,4,0,14573374,14573223
11434,11434,4,0,14573375,14573224
11434,11434,4,0,14573376,14573225
11434,11434,4,0,14573377,14573226
11434,11434,4,0,14573378,14573227
11434,11434,4,0,14573379,14573228
11434,11434,4,0,14573380,14573229
11434,11434,4,0,14573381,14573230
11434,11434,4,0,14573401,14573250
11434,11434,4,0,14573402,14573251
11434,11434,4,0,14573403,14573252
11434,11434,4,0,14573404,14573253
11434,11434,4,0,14573405,14573254
11434,11434,4,0,14573406,14573255
11434,11434,4,0,14573407,14573256
11434,11434,4,0,14573408,14573257
11434,11434,4,0,14573409,14573258
11434,11434,4,0,14573410,14573259
11434,11434,4,0,14573411,14573260
11434,11434,4,0,14573412,14573261
11434,11434,4,0,14573413,14573262
11434,11434,4,0,14573414,14573263
11434,11434,4,0,14573415,14573264
11434,11434,4,0,14573416,14573265
11434,11434,4,0,14573417,14573266
11434,11434,4,0,14573418,14573267
11434,11434,4,0,14573419,14573268
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
11523,4495,0,240,,
11523,9129,2,300,,
11523,985,0,240,,
11524,11272,2,300,,
11524,11524,0,240,,
11524,11706,0,240,,
11524,4494,2,360,,
11524,4495,2,300,,
11524,4882,2,360,,
11524,9129,2,120,,
11525,11525,0,240,,
11525,8041,2,300,,
11526,11526,0,240,,
11526,11616,2,300,,
